statistic_yyy,site_id,village,edu_age_15up_total,edu_doctor_graduated_m,edu_doctor_ungraduated_m,edu_master_graduated_m,edu_master_ungraduated_m,edu_university_graduated_m,edu_university_ungraduated_m,edu_juniorcollege_2ys_graduated_m,edu_juniorcollege_2ys_ungraduated_m,edu_juniorcollege_5ys_final2y_graduated_m,edu_juniorcollege_5ys_final2y_ungraduated_m,edu_juniorcollege_5ys_first3y_ungraduated_m,edu_senior_graduated_m,edu_senior_ungraduated_m,edu_seniorvocational_graduated_m,edu_seniorvocational_ungraduated_m,edu_junior_graduated_m,edu_junior_ungraduated_m,edu_juniorvocational_graduated_m,edu_juniorvocational_ungraduated_m,edu_primary_graduated_m,edu_primary_ungraduated_m,edu_selftaughtl_m,edu_illiterate_m,,,,,,,,,,,,,,,,,,,,,,,
統計年,區域別,村里名稱,總計,博畢_男,博肄_男,碩畢_男,碩肄_男,大畢_男,大肄_男,二畢_男,二肄_男,後二畢_男,後二肄_男,前三肄_男,高畢_男,高肄_男,職畢_男,職肄_男,國畢_男,國肄_男,初畢_男,初肄_男,小畢_男,小肄_男,自修_男,不識_男,,,,,,,,,,,,,,,,,,,,,,,
104,新北市泰山區,貴賢里,3470,11,8,96,29,315,130,94,19,102,4,15,168,52,325,55,142,30,4,0,92,4,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市泰山區,福興里,3328,6,1,81,33,302,113,113,19,102,10,11,112,59,266,75,169,30,3,1,103,2,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市泰山區,全興里,7413,10,10,268,54,706,209,297,56,224,17,19,254,126,588,163,319,58,3,4,138,12,4,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,東林里,3887,0,4,58,25,294,125,97,31,85,4,14,157,69,303,113,266,47,3,1,214,22,9,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,林口里,5014,6,4,75,27,390,178,126,35,135,21,20,209,114,409,168,288,50,2,2,187,9,5,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,西林里,8038,33,16,273,73,860,343,173,56,270,21,30,280,168,513,171,339,80,1,1,230,22,5,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,菁湖里,4049,19,4,134,38,396,176,90,19,147,15,20,139,80,284,81,172,43,3,1,132,14,8,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,中湖里,3376,3,5,74,18,231,97,73,34,98,3,18,115,71,287,90,227,39,1,1,151,26,8,13,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,湖北里,1463,0,1,29,9,89,43,31,12,43,6,9,66,27,121,58,112,13,2,0,85,14,2,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,湖南里,14972,106,36,868,162,1980,426,472,97,451,31,40,394,213,830,230,354,86,6,2,207,33,5,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,南勢里,13007,123,43,850,145,1798,400,365,67,416,19,33,321,198,565,188,292,85,5,1,162,26,8,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,東勢里,5625,20,7,170,51,524,218,136,46,186,15,22,206,128,394,147,216,44,4,1,166,15,5,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,頂福里,1103,0,2,8,2,49,32,17,6,15,5,5,49,8,120,32,108,11,4,0,103,14,4,8,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,下福里,1293,0,1,16,4,67,42,26,13,18,2,5,36,30,149,57,89,11,0,0,74,11,9,8,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,嘉寶里,978,0,0,5,5,44,31,23,4,17,2,9,52,18,71,29,88,13,1,2,85,12,2,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,瑞平里,893,2,0,11,5,44,35,16,4,13,1,5,36,15,57,41,93,14,0,0,73,6,7,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,太平里,1460,0,1,20,4,79,68,19,10,20,1,7,47,30,111,57,111,20,0,0,88,16,8,9,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,仁愛里,5816,36,16,277,54,633,259,152,41,187,12,10,180,118,291,106,140,47,2,0,82,13,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,麗林里,7538,39,23,304,53,748,301,175,39,268,18,30,226,185,447,202,245,53,1,0,96,21,2,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市林口區,麗園里,3799,10,2,91,28,339,179,84,19,107,11,13,150,67,307,87,153,32,2,2,112,12,0,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,深坑里,3126,9,3,65,15,238,149,80,13,94,8,2,128,53,239,96,170,36,2,1,119,12,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,萬順里,2322,5,2,41,9,172,89,69,13,62,8,2,75,29,214,59,167,22,0,0,109,10,1,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,土庫里,2843,11,3,45,19,246,116,61,24,71,2,3,94,50,213,93,189,22,1,1,115,20,4,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,昇高里,2028,7,3,42,13,192,69,53,15,54,6,2,79,28,152,69,139,15,0,0,116,11,2,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,阿柔里,571,0,0,12,1,32,16,19,9,9,0,0,20,10,54,20,51,4,0,0,56,6,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,埔新里,5632,13,6,157,47,518,222,168,36,153,13,9,187,89,407,160,278,34,1,1,174,20,4,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,萬福里,2502,8,5,63,13,211,79,70,8,69,3,0,118,40,162,63,162,31,0,0,140,9,6,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市深坑區,賴仲里,2047,13,3,63,19,197,85,51,13,72,3,1,77,25,158,54,94,19,0,0,68,7,6,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,石碇里,417,0,0,5,2,26,16,6,3,4,2,0,13,3,55,20,28,10,3,1,31,2,1,0,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,潭邊里,818,5,0,10,5,42,22,17,2,15,1,3,22,7,89,48,75,10,0,0,70,3,2,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,隆盛里,726,0,0,17,3,30,17,16,5,11,3,2,33,3,75,26,85,6,3,0,61,7,3,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,烏塗里,730,3,0,12,3,28,13,16,3,20,0,1,21,6,77,22,69,15,0,0,91,8,3,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,彭山里,329,0,0,2,2,16,7,7,3,2,1,0,8,6,23,9,33,7,0,0,44,5,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,豐田里,406,1,1,3,1,16,4,9,0,4,0,0,12,2,44,8,40,7,0,0,76,8,2,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,永定里,620,0,0,2,5,14,12,6,4,8,2,1,14,12,55,26,93,9,1,0,53,13,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,中民里,763,0,1,8,1,34,17,14,6,12,0,1,13,15,104,27,107,14,0,0,56,6,3,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,光明里,255,0,0,4,0,9,7,6,2,4,0,0,8,3,22,8,36,2,0,0,31,5,3,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,豐林里,297,0,1,2,2,17,10,7,1,4,0,0,15,4,27,11,29,5,1,0,17,5,1,0,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,永安里,772,0,0,8,1,40,35,9,5,1,2,1,18,16,71,16,69,8,0,0,83,4,1,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石碇區,格頭里,945,2,4,13,7,42,40,15,6,17,4,1,34,16,81,26,80,14,0,0,103,9,3,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市坪林區,粗窟里,871,2,0,9,2,39,26,20,6,13,0,1,31,10,107,22,88,6,0,0,94,17,3,11,,,,,,,,,,,,,,,,,,,,,,,
104,新北市坪林區,坪林里,1222,4,3,20,9,72,44,33,6,37,0,1,49,14,147,32,69,11,1,0,103,11,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市坪林區,大林里,1151,4,2,20,3,45,37,13,9,20,1,3,44,21,106,32,119,14,0,0,120,25,4,21,,,,,,,,,,,,,,,,,,,,,,,
104,新北市坪林區,石𥕢里,431,0,0,5,1,26,12,6,0,2,0,1,16,7,31,10,48,4,0,0,38,10,4,11,,,,,,,,,,,,,,,,,,,,,,,
104,新北市坪林區,上德里,799,1,0,6,2,39,13,17,6,14,0,0,43,9,64,25,96,11,3,1,79,12,5,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市坪林區,水德里,628,1,0,9,1,25,18,8,4,11,1,2,27,11,63,17,64,6,0,0,59,11,2,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市坪林區,漁光里,831,0,0,11,0,22,4,12,3,13,1,2,33,10,65,20,78,14,2,2,151,9,3,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,八賢里,344,1,0,1,1,16,8,8,1,5,0,0,13,0,38,8,48,2,0,0,34,3,0,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,埔頭里,4872,3,2,50,25,329,201,97,38,72,3,29,168,90,414,157,445,32,1,2,171,13,8,14,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,古庄里,1039,1,0,18,5,70,29,24,3,16,4,3,55,16,83,28,103,5,0,0,72,5,2,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,新庄里,896,1,0,11,2,42,22,12,10,14,4,6,18,19,107,21,90,13,0,0,65,9,6,13,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,埔坪里,6506,7,3,62,27,384,218,141,38,116,9,30,208,91,552,230,685,80,0,3,287,47,15,26,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,茂長里,642,1,1,14,8,52,34,7,3,22,2,6,20,6,74,16,34,7,1,0,24,4,2,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,橫山里,527,0,0,1,0,14,12,16,1,6,0,2,15,6,43,17,82,4,0,0,55,6,16,11,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,錫板里,751,0,1,6,3,33,23,16,5,12,3,1,19,11,74,24,102,6,1,0,73,15,8,8,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,後厝里,2131,13,1,59,10,185,83,52,7,57,5,11,122,23,153,48,115,13,1,0,93,9,4,14,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,福德里,814,3,0,25,8,75,28,8,1,10,0,2,14,4,72,24,79,7,0,1,43,6,3,8,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,圓山里,555,0,0,4,2,20,16,10,4,7,0,3,13,7,70,15,72,1,0,0,49,10,8,8,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,店子里,639,1,1,6,1,32,17,17,3,7,1,2,15,8,80,13,69,2,0,0,68,7,0,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市三芝區,興華里,1229,3,1,23,4,70,44,38,13,26,1,7,22,13,142,29,116,13,0,0,89,10,7,12,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,德茂里,1186,0,0,9,3,68,36,19,6,13,2,6,45,26,138,36,119,11,0,0,78,22,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,富基里,1463,0,1,7,1,75,36,31,6,18,5,11,75,17,176,37,111,6,0,1,96,13,6,0,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,老梅里,2288,2,0,21,6,111,76,48,8,34,2,11,70,34,205,81,253,23,0,0,138,23,2,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,山溪里,932,1,1,4,3,41,27,12,7,7,3,5,28,20,97,38,93,6,0,0,91,26,3,0,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,石門里,1618,0,1,11,9,86,72,38,7,25,5,8,48,19,137,50,136,22,0,0,113,22,0,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,尖鹿里,1600,0,0,16,4,83,60,37,6,22,3,4,38,26,119,59,178,26,0,0,109,21,4,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,乾華里,351,0,0,4,0,18,12,7,1,8,1,1,17,2,35,9,39,1,0,0,30,13,1,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,茂林里,703,0,0,12,1,39,24,36,1,16,2,1,32,11,43,24,74,7,0,0,39,7,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市石門區,草里里,963,0,0,4,0,39,26,18,2,6,0,3,43,14,72,41,137,10,0,0,65,20,3,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,龍源里,6552,20,4,159,48,521,203,194,43,186,13,23,242,102,484,182,394,43,2,1,250,22,6,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,米倉里,3192,6,3,63,16,240,101,112,46,101,16,12,122,39,229,80,233,31,3,0,151,14,4,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,大崁里,2607,5,4,39,19,189,91,98,20,57,9,9,79,38,196,89,230,22,1,0,108,25,9,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,埤頭里,3528,3,3,37,15,242,114,88,34,91,15,13,141,59,269,106,312,28,1,0,150,27,3,11,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,頂罟里,1812,2,3,16,8,108,64,39,13,44,7,15,75,34,131,73,152,9,1,0,66,13,1,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,舊城里,6490,5,2,77,33,405,242,173,60,188,16,23,226,112,605,214,478,64,5,1,198,14,2,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,訊塘里,4048,6,3,54,21,269,133,120,28,111,10,16,145,72,340,135,330,53,1,0,137,17,4,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,荖阡里,1688,2,1,15,5,98,61,55,17,46,6,7,54,19,132,57,165,20,1,0,83,17,1,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,長坑里,1507,1,1,10,11,76,38,31,22,38,5,2,53,31,128,56,176,11,0,0,90,21,3,14,,,,,,,,,,,,,,,,,,,,,,,
104,新北市八里區,下罟里,1480,2,0,9,11,64,51,24,10,46,4,5,46,28,111,61,170,15,0,0,75,19,6,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,薯榔里,418,0,0,2,1,10,3,11,7,10,0,1,15,1,35,13,68,10,0,0,35,9,0,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,菁桐里,263,0,0,2,0,14,3,4,0,7,0,0,5,3,35,11,44,1,0,0,14,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,白石里,258,0,0,2,0,8,10,6,1,3,0,0,1,4,28,15,43,1,0,0,17,6,0,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,石底里,472,0,0,5,2,16,11,9,1,4,0,1,17,6,60,18,58,3,0,0,33,10,0,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,平溪里,246,0,0,3,0,6,2,7,0,5,1,0,9,5,25,6,38,2,0,0,17,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,嶺腳里,683,0,0,4,1,31,14,13,5,7,2,0,22,7,69,37,96,6,0,0,44,13,0,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,東勢里,446,0,2,3,0,16,8,4,2,7,2,1,15,5,33,12,71,2,0,0,63,10,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,望古里,156,0,0,1,0,13,4,3,0,3,0,0,1,1,19,4,22,2,0,0,11,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,南山里,389,0,0,2,1,13,4,8,0,6,1,0,18,6,53,8,64,4,0,0,32,3,1,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,平湖里,173,0,0,1,0,3,0,1,0,2,1,0,16,3,19,4,28,2,0,0,9,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,十分里,880,0,0,5,0,24,11,20,3,14,2,1,33,11,93,39,127,8,0,0,62,17,0,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市平溪區,新寮里,157,0,0,0,0,7,1,6,1,6,1,0,8,0,12,0,26,2,0,0,19,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,雙溪里,494,1,0,9,4,21,10,12,1,6,0,0,16,11,46,14,49,12,0,0,24,6,0,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,共和里,424,0,0,1,2,20,12,8,5,6,1,0,19,4,42,18,34,13,0,0,28,9,3,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,新基里,831,1,1,18,4,42,23,18,3,13,3,2,35,13,64,29,79,24,0,0,72,7,2,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,魚行里,745,1,1,10,3,36,24,18,7,11,1,2,34,9,61,18,77,9,1,0,77,4,8,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,三港里,429,0,0,5,0,20,9,16,0,13,0,0,13,3,31,6,45,14,0,0,46,10,6,11,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,牡丹里,1716,0,1,14,13,76,49,42,12,23,3,3,60,20,126,37,194,46,0,0,128,29,7,19,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,三貂里,348,1,0,5,0,11,8,4,1,6,0,0,15,5,26,11,46,7,0,0,30,8,1,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,平林里,995,2,0,9,3,48,37,19,6,10,1,1,33,14,84,30,119,21,0,0,67,25,1,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,上林里,667,0,0,4,4,18,15,20,6,4,1,1,31,10,37,13,108,18,0,0,58,10,4,14,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,外柑里,456,0,1,3,2,15,13,3,2,6,0,0,14,7,44,10,69,7,0,0,49,12,1,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,長源里,380,0,0,0,0,9,3,3,3,3,3,0,10,7,30,12,55,7,0,0,49,9,2,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市雙溪區,泰平里,981,0,1,5,7,49,24,20,2,13,0,2,32,10,79,26,80,15,0,0,98,17,1,29,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,貢寮里,917,0,1,13,3,50,23,22,7,5,1,0,23,15,77,23,98,8,1,1,68,13,3,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,吉林里,486,0,0,2,1,27,8,10,2,2,0,0,21,12,29,10,71,10,0,0,78,15,1,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,雙玉里,753,0,0,7,1,31,13,21,7,8,2,2,22,4,48,12,100,15,0,0,92,21,2,6,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,龍崗里,431,0,0,3,0,13,8,12,1,5,0,0,20,7,30,14,61,8,0,0,54,10,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,龍門里,703,0,2,4,3,39,13,11,3,8,0,1,21,12,42,10,81,20,0,0,67,15,1,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,福隆里,1748,1,0,12,5,72,31,29,8,24,3,2,42,25,138,56,187,24,1,0,138,37,1,8,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,仁里里,1809,2,1,16,4,92,51,41,11,20,5,7,50,29,134,51,200,29,1,0,113,40,2,12,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,真理里,2181,1,1,22,10,83,56,55,12,27,7,2,74,33,149,60,243,32,1,0,149,26,2,10,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,福連里,940,0,0,4,1,29,21,16,8,12,1,1,31,10,51,18,97,18,0,0,76,20,3,7,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,美豐里,783,0,0,7,1,21,9,15,3,8,1,0,24,6,67,25,126,10,1,0,91,19,0,13,,,,,,,,,,,,,,,,,,,,,,,
104,新北市貢寮區,和美里,1057,0,0,5,2,35,29,15,3,9,1,1,36,14,74,27,132,15,0,0,99,19,3,20,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,和平里,504,0,1,10,1,25,20,19,3,10,1,1,16,11,37,14,39,5,0,0,30,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,大同里,750,0,0,7,3,33,21,19,5,14,0,1,29,12,71,25,59,13,0,1,45,4,1,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,豐漁里,522,0,0,1,1,15,4,15,4,4,1,3,10,11,36,18,76,9,0,0,46,9,2,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,磺港里,1839,0,0,7,4,56,50,30,5,24,3,0,37,40,132,73,228,36,0,0,143,26,7,9,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,美田里,3923,4,2,48,14,188,126,101,28,53,5,2,101,76,322,133,313,55,0,3,207,28,16,11,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,五湖里,1782,0,0,25,5,102,49,49,9,16,3,3,51,31,157,45,170,34,0,1,130,18,3,12,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,重和里,1282,1,0,26,8,72,30,24,5,25,2,1,32,23,97,25,132,18,0,0,91,14,4,14,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,兩湖里,393,0,0,6,0,15,16,9,1,2,0,0,6,4,23,7,56,9,0,0,36,9,7,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,六股里,667,0,0,7,3,24,21,10,5,7,0,0,19,11,53,20,89,12,0,0,72,8,3,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,三界里,677,0,0,4,2,24,10,12,2,10,0,1,12,5,51,19,68,9,0,0,56,17,8,9,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,清泉里,851,1,0,5,3,34,21,16,7,7,0,1,12,12,65,32,109,19,0,0,75,15,4,9,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,萬壽里,481,0,0,3,2,18,20,10,2,3,0,0,12,7,32,23,34,12,0,0,45,2,1,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,西湖里,198,2,0,4,3,11,3,2,1,5,0,0,8,2,17,6,24,4,0,0,15,2,4,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,永興里,606,1,0,5,4,16,6,11,2,4,1,0,14,11,43,16,88,9,0,1,62,20,12,10,,,,,,,,,,,,,,,,,,,,,,,
104,新北市金山區,金美里,5191,2,3,60,17,307,157,124,38,75,7,7,140,76,424,179,419,74,0,0,288,46,9,19,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,萬里里,4467,2,0,42,20,217,128,79,27,71,3,15,164,61,447,159,399,57,0,0,239,27,4,13,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,龜吼里,2563,2,2,39,8,159,58,32,14,39,6,4,98,33,164,77,200,41,2,0,232,58,10,28,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,野柳里,3326,0,0,30,7,132,79,71,17,34,7,2,110,38,260,105,319,67,1,1,232,43,6,22,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,大鵬里,2816,1,2,24,10,117,64,57,23,27,4,3,211,52,215,80,227,49,1,0,196,37,19,11,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,磺潭里,576,0,0,2,3,26,11,9,2,12,1,2,23,7,36,13,89,8,0,0,55,8,1,5,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,雙興里,993,0,1,6,1,45,26,15,5,11,1,3,27,12,86,28,132,25,0,0,95,17,7,15,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,溪底里,707,0,0,4,2,22,17,17,3,8,1,0,30,9,67,18,74,14,1,1,91,9,6,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,崁脚里,432,0,0,5,1,22,10,15,3,10,0,0,18,2,33,12,56,8,0,0,23,3,1,3,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,中幅里,1127,0,0,8,1,35,33,16,8,9,2,2,48,15,105,36,133,20,0,0,66,10,0,13,,,,,,,,,,,,,,,,,,,,,,,
104,新北市萬里區,北基里,3010,1,1,24,10,176,81,61,21,54,8,3,119,52,286,121,227,50,1,0,163,22,0,4,,,,,,,,,,,,,,,,,,,,,,,
104,新北市烏來區,烏來里,2333,2,1,27,17,164,72,58,28,66,4,2,98,58,221,96,108,20,3,0,81,5,0,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市烏來區,忠治里,1562,1,2,20,4,71,63,46,14,32,4,3,59,27,159,76,103,18,3,1,56,5,0,2,,,,,,,,,,,,,,,,,,,,,,,
104,新北市烏來區,福山里,599,0,0,4,1,14,17,8,6,6,0,1,15,7,51,55,42,24,3,0,41,4,1,0,,,,,,,,,,,,,,,,,,,,,,,
104,新北市烏來區,信賢里,520,0,0,7,0,28,17,6,6,10,0,0,11,11,50,18,41,15,0,1,32,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
104,新北市烏來區,孝義里,230,0,0,4,0,5,2,3,7,5,0,0,16,4,27,9,25,3,0,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,莊敬里,4977,23,9,187,53,630,170,160,22,155,7,3,188,57,293,87,145,28,2,1,160,11,3,3,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,東榮里,7114,87,16,531,84,1166,234,160,18,220,7,10,158,131,204,56,73,30,4,0,41,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,三民里,6193,42,13,406,60,1027,179,162,16,221,8,6,158,60,217,57,84,25,2,0,44,10,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,新益里,4307,20,13,230,30,621,154,111,12,158,5,4,144,54,218,40,90,16,3,0,86,4,4,0,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,富錦里,4713,39,10,268,47,759,151,126,20,152,10,4,129,53,172,40,62,17,1,0,58,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,新東里,4459,29,9,239,41,621,162,125,25,179,7,3,147,66,221,61,68,17,4,0,78,5,0,0,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,富泰里,4221,25,8,262,49,631,123,106,5,134,3,5,103,58,153,32,55,19,0,0,28,5,0,0,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,介壽里,3937,44,10,291,37,662,116,103,13,110,6,4,91,61,145,27,60,21,1,0,34,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,精忠里,3874,60,9,274,52,615,150,93,8,109,7,7,92,76,106,35,44,21,1,1,29,5,1,2,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,東光里,6704,49,17,391,53,1114,227,158,7,228,9,4,189,94,260,79,88,37,3,0,82,19,0,3,,,,,,,,,,,,,,,,,,,,,,,
104,臺北市松山區,龍田里,8984,77,36,700,94,1582,270,210,18,276,14,9,181,159,207,83,73,54,4,0,55,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
